文章日期,文章标题,文章链接,文章简介,文章作者,文章封面,原文链接,是否原创,文章位置,是否付费,文章发布国家,文章发布省份,阅读数,在看数,点赞数,留言数
2022-03-12,深圳福田、南山、罗湖连发7通告！封控、管控区有变化,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151800&idx=3&sn=2d7e8d1841ccef7db9828a2d817307e8&chksm=8c4da88fbb3a21990425fcd5166892811c8de05f93a946cd1f1c7e29df8ee11bbfbd58d663ed&scene=27#wechat_redirect,抗疫有苦也有甜,深小卫,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xMpc8uXdnqEV6r47lS2SkIZZKrLMOmC28TUW7HkY4r6zU6ovdW2fUhhkSC4zgRiaQLY7wdox0cv7g/0?wx_fmt=jpeg,,否,3,否,中国,广东,100001,166,361,31
2022-03-12,深圳重点4区“连测4天”核酸！“三区”病人打120注意这几点,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151800&idx=1&sn=2ed350db6399f1b62844315c36f2d096&chksm=8c4da88fbb3a2199df8211342a041536401e194c78e68ca1d522291284de5de26f64b21025ea&scene=27#wechat_redirect,加油深圳！,深小卫,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xMpc8uXdnqEV6r47lS2SkIsIxqxSD0YM69MTR1rcmCYrQ67tNpeGIZMibNeMNjuxDeJzgBEs50FEw/0?wx_fmt=jpeg,,否,1,否,中国,广东,100001,1121,2659,82
2022-03-12,全面暂停堂食！深圳“10+1”区齐发通告,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151741&idx=1&sn=fdb909317a9c5907ace2974e7bce483d&chksm=8c4da8cabb3a21dced67cc7dba55d89b120c631db5f3bf6be5fa409bf406b8b3bee7b6ca35dc&scene=27#wechat_redirect,少出门，不添乱,深小卫,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xMpc8uXdnqEV6r47lS2SkI6P6WjofCbjiaibpjmsq89ic0SAHgXV9qWaeY4UPsXIMt6CLALpicFk3Gnw/0?wx_fmt=jpeg,,否,1,否,中国,广东,100001,2047,3523,96
2022-03-12,3月11日深圳在隔离观察的密接者中发现6例，在重点区域筛查中发现23例新增病例,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151727&idx=1&sn=efc0c75fc833f27e3bdfccec6a413471&chksm=8c4da8d8bb3a21ce436658bebadddbc49d430095111d19fadc5046779d73a9042a1207c6f311&scene=27#wechat_redirect,顶住，深仔！,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xRM2RQsZSFcpMRLldwjHka8iacvj5T2ocOxH0QXqZmeA55UI7oQe4Ow4VXagdtEoFF3r0Z3VlzTLQ/0?wx_fmt=jpeg,,否,1,否,中国,广东,100001,2506,5778,92
2022-03-11,紧急！深圳市儿童医院停诊公告,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151690&idx=2&sn=d5647cf7ea45f2a6f74306fd883ff301&chksm=8c4da8fdbb3a21eb5beb0a367b983a36f1ecd30839f1915e1fa55da6f947ee74cef35c076dc8&scene=27#wechat_redirect,淡定,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xRM2RQsZSFcpMRLldwjHkaa2d2fSH2sfRACce4pFCZn4VYKaGfRgZv38BX5ibvSd48DiaJ3zibmqtfA/0?wx_fmt=jpeg,,否,2,否,中国,广东,100001,417,964,56
2022-03-11,南山警方通报！福田、龙岗、龙华最新通报！,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151690&idx=1&sn=07a04eea931dc6542b534e469df89adb&chksm=8c4da8fdbb3a21ebfa831b86ad9615d7fb484fd926049d53a62384f21338c9c0a2f9089ccff8&scene=27#wechat_redirect,退群叫我，晚安,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xRM2RQsZSFcpMRLldwjHkaEf5q6UDU10KbDOuw7jfDcZ0ejnHBhvFUr2wgAjFLFuEGT1aad2Hpow/0?wx_fmt=jpeg,,否,1,否,中国,广东,100001,1539,4215,85
2022-03-11,张文宏医生告诉你，“抗原检测”到底是什么！,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151665&idx=1&sn=72ded354c0f0e0e03ead2cb648f1f6c0&chksm=8c4da806bb3a2110d0b99948a3c2352b0e805201935bf2ae1ee631bd6251782378e4094b02a8&scene=27#wechat_redirect,珍惜手上的贴纸,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xRM2RQsZSFcpMRLldwjHkaOtDgsSOCdALuv9v7mn260Bu9Thw3wsXN6fH9aeRB8BENnRjXGXMBew/0?wx_fmt=jpeg,,否,1,否,中国,广东,100001,1039,2138,76
2022-03-11,@南山、南园、北头！这3个村被管控后，8个热点问答看过来,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151651&idx=2&sn=1c31fbca8cdebd29eeb489b6c58646e4&chksm=8c4da814bb3a21022fb6904f7a66ec960da1e90a52800ca3c5d4171ff87e202f5d22eaca3463&scene=27#wechat_redirect,南山人：流调起跑线好高我不敢中招,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xRM2RQsZSFcpMRLldwjHkaWppJdoR1oQia2tptmPXicrW6SNvGCicm8WWZ3IACzFTnGBm0GlQJdgfQw/0?wx_fmt=jpeg,,否,2,否,中国,广东,100001,402,904,59
2022-03-11,新增封控管控区！宝安1+福田4，共发布5通告,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151651&idx=1&sn=d966b14317d6a0ede60d1e2221ccf6e9&chksm=8c4da814bb3a21023cfa4a54398f2990fccdfe72d612756b58e759f5839e36a83bca14479d1c&scene=27#wechat_redirect,每日1个小技巧，，提升核心竞争力,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xRM2RQsZSFcpMRLldwjHkatNIPhewva4zDBrBQakdicia6gaZyyoxHiccwZNuNtOPCxfKtuqJ3Rxiazw/0?wx_fmt=jpeg,,否,1,否,中国,广东,100001,900,2155,82
2022-03-11,深圳推出“15分钟步行核酸服务圈”！隔离点2招防感染风险,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151622&idx=2&sn=cfbee3b5777452c31b20ad752e9da874&chksm=8c4da831bb3a2127bb999926a0368e761f4a4e41a575c39311784441e5a8a2aebe9f55fe98bf&scene=27#wechat_redirect,疫情=家里蹲=不用花钱,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xRM2RQsZSFcpMRLldwjHkaahh2oAgXE72f2GhPQiaHyOj63XLEaiaicjmlHfzpkYGnEBotMMfBz2MAw/0?wx_fmt=jpeg,,否,2,否,中国,广东,100001,362,861,78
2022-03-11,3月10日深圳新增9例本土确诊病例和2例本土无症状感染者，新增36例境外输入确诊病例和6例无症状感染者,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151622&idx=1&sn=b280936d2192939846b2ec359d6fee5e&chksm=8c4da831bb3a2127134266538ae5f9e2aee2c3c467cdb84b86f77f2f942a28523d6109422b2b&scene=27#wechat_redirect,我的猪脚饭，最近有很多免费广告,深小卫,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xRM2RQsZSFcpMRLldwjHkaOQ8ibiar4kRuCvFicgWT3M7J8otAXfCzhQn08O2fZBxbF5YTbERKz6M0Q/0?wx_fmt=jpeg,,否,1,否,中国,广东,100001,630,1332,73
2022-03-11,解封不解防！新增封控区！深圳南山、福田发布8通告！,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151516&idx=1&sn=609a647c7c1894fe8a1f95e6ee23c2df&chksm=8c4da9abbb3a20bdd963368362be2539310ac8ace4f91158a8db48a06f1ac99b205ce29d7383&scene=27#wechat_redirect,505！全中国都知道了你点了奶茶,深小卫,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xRM2RQsZSFcpMRLldwjHkaoskVtfTP0bvMlxibcb5E8suaAWWnHWcyXXZjJ4zTiaFzsuMicsRWpvZ6w/0?wx_fmt=jpeg,,否,1,否,中国,广东,100001,891,2235,99
2022-03-11,3月10日深圳在隔离观察的密接者中发现4例、在重点区域筛查中发现7例新增病例,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151508&idx=1&sn=3b5b1e34a034afdd79f140c5b4857587&chksm=8c4da9a3bb3a20b597034c6e8b291fe2714a8e010c0ac0f84fe96433e5a4760a9ef845059618&scene=27#wechat_redirect,深圳人，吃点别的吧...,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zJsKsytMg8aMgKsnzficsLCZmytLkkWwsGjjNicSw2HcJa1jmt3D5gTf9DuZxVGnUUlVib1wbUtj7PQ/0?wx_fmt=jpeg,,否,1,否,中国,广东,100001,2444,6252,94
2022-03-10,最新！龙华、福田、南山3区发布通告,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151492&idx=1&sn=c55417fd558db9e548618c49b8a79921&chksm=8c4da9b3bb3a20a5010e89e7eff8b482800d0e3ed42169017bd12a3d1fecbcb0ad9e5c9785be&scene=27#wechat_redirect,到点了上号（某抑云）,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zJsKsytMg8aMgKsnzficsLChP7KF2EZf1AlyBC8wicgE67V2TdZQBQkve7L8gcUlelUus8xRhvaVuw/0?wx_fmt=jpeg,,否,1,否,中国,广东,100001,1415,3643,88
2022-03-10,我，深圳人，这辈子最大的官，就是核酸队长,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151481&idx=2&sn=69c4a2d776071dc268afaeded31e0552&chksm=8c4da9cebb3a20d827b0e395496bd79b9e8645400f4895afbb9a1ecf61fdebfe37a078d6f47e&scene=27#wechat_redirect,如果要问，今年深圳人取得的最大成就，可能是——，，多次带领5-10人团队，认真参与并圆满完成多项国家级核酸检测项目。，，（弱弱问一句，能不能写进我今年的简历？），，不得不说，参与到“核酸小分组”的每一个深圳人，都为抗击新冠疫情，做出了举足轻重的努力。，，当然，除了千千万万个“核酸小分组”，还有千千万万个——，，流调小分组、采样小分组、消杀小分组、研发疫苗小分组、志愿者小分组、社区工作小分组······，，每一个为之努力的深圳人，都是点亮这座城市的光。，，新冠“战役”还在继续，我们齐心“抗疫”的步履也不会停！,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zJsKsytMg8aMgKsnzficsLCLCYulqwq6llKyVvOmWYEISc1gxZiafcBbd9ON9y8fKLDh2yFLUxf2jQ/0?wx_fmt=jpeg,,否,2,否,中国,广东,100001,1077,2924,0
2022-03-10,提醒！坐公交不能出示48小时核酸和扫场所码的，可以这样解决！,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151481&idx=1&sn=bcc3eb9e680666a8c5ced83e3ab4932c&chksm=8c4da9cebb3a20d89e924583a801dd4cb0dda1c17a06cc0e47e7c6795f0671113015e433e499&scene=27#wechat_redirect,你有被一条龙服务过吗？,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zJsKsytMg8aMgKsnzficsLCuc1ZZUv7v7l2uGOAn8W8OOgF36reoFXibOSBLMIibvjYIPXlFoRp992g/0?wx_fmt=jpeg,,否,1,否,中国,广东,100001,1087,2759,94
2022-03-10,深圳进医院“过闸”一扫就通！这2类人要赶紧打疫苗,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151422&idx=2&sn=b3e63927257845448e0066c1c05c3c49&chksm=8c4da909bb3a201f623d3973a8360bd3cac58738053b45ad6a6c961dcfd22a8d5c099fc0fd89&scene=27#wechat_redirect,解散群的时候叫我,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zJsKsytMg8aMgKsnzficsLCEO3moictribav6M36zfugntMNz2qBkibXqrZdkCPH0toB79P0NUibup83g/0?wx_fmt=jpeg,,否,2,否,中国,广东,100001,337,782,99
2022-03-10,3月9日深圳新增15例本土确诊病例，新增20例境外输入确诊病例和4例无症状感染者,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151422&idx=1&sn=57be7a5303e2c38af75b76d596515530&chksm=8c4da909bb3a201f530b84169e469e689b7605b5bf2e9fe3ecead8939511b28656b813be65fa&scene=27#wechat_redirect,走路过马路不要玩手机，说你呢,深小卫,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zJsKsytMg8aMgKsnzficsLCxFFco0VjOyHYnIxgbmOicjk4gOokXm5EJtI06eMtzzc3M8ibiaW10gY2w/0?wx_fmt=jpeg,,否,1,否,中国,广东,100001,628,1422,98
2022-03-10,沙尾、下沙地铁站重开！福田、南山、龙岗连发6条封控、解封公告,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151405&idx=1&sn=0ddcbe4d94a084dea7b288d9aa4dc265&chksm=8c4da91abb3a200cca7cefb0ed44c1edc9916070c431f4d443b1a2a2d8aa22ad8ce282318141&scene=27#wechat_redirect,不想再学深圳地理了！,深小卫,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zJsKsytMg8aMgKsnzficsLCnNPrLMXicOR9iaxqK4ezRtldEx9rUFgWaIDX20QvAcZbibibcCETWDmWug/0?wx_fmt=jpeg,,否,1,否,中国,广东,100001,731,1785,75
2022-03-10,3月9日深圳在隔离观察的密接者中发现7例、在重点区域和重点人群筛查中发现8例新增病例,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151376&idx=1&sn=6f9647c83e500b586c1dbca3b5e062f4&chksm=8c4da927bb3a203123088d3c434ae1ae54fbc9ccd00f7c5d990ff67f3d341853ef79b3012ac8&scene=27#wechat_redirect,听说有人在等我,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xRFzhlEBdRf8xt4JeqKHC0MFz7NGpDBaNqahVBQpYVVTlVQGWEsBaYDxXQsexyW89oWAzj6libiaiaw/0?wx_fmt=jpeg,,否,1,否,中国,广东,100001,2124,5442,97
2022-03-09,南山医院今起恢复门急诊！南山街道划封区域,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151297&idx=1&sn=a4355e16299fe726fbda9533a79241a4&chksm=8c4da976bb3a20602c4f2a4c04d6a8cf7cdc06d70b0c356db3f6c45cb3cfeca60d602bcb5800&scene=27#wechat_redirect,最怕吃瓜吃到家门口,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xRFzhlEBdRf8xt4JeqKHC0xyEtgtMonX97JjotGe4eAwluOVEicmoF8ebrUZOzIHNMFzRdxcyhF4Q/0?wx_fmt=jpeg,,否,1,否,中国,广东,100001,689,1680,92
2022-03-09,深圳下沙退群迷惑行为大赏,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151296&idx=1&sn=ce1683d3977d2b258dd4b609c95aa823&chksm=8c4da977bb3a2061daf2c9b0dada97b1a592b8fdf15f4004042b783e550700cb9ebddb419a9f&scene=27#wechat_redirect,谢谢阿珍与阿强，，友情出演,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xRFzhlEBdRf8xt4JeqKHC0euY7RkbkvCFXqtiaHeGfBxQoviaPs6X0VIsOHQTR1wCMmeDsuOb6tXYw/0?wx_fmt=jpeg,,否,1,否,中国,广东,100001,1649,4435,94
2022-03-09,涉及疫情传播风险！深圳培训机构被立案调查！南山1街道新增防范封控区,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151237&idx=1&sn=9fc9ade6e6068af5e7ffd7dd7e948325&chksm=8c4daab2bb3a23a468051d7a33c8b7d5e0be559154849f22589bef22cbf6db54f4421695dda9&scene=27#wechat_redirect,真是可拷，非常刑呢,深小卫,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xRFzhlEBdRf8xt4JeqKHC0zIiasFJPtibeGgTYBfzUyp5ClKFRPUMeXiaaBib7znvHzCpOlBR3HiaIeKA/0?wx_fmt=jpeg,,否,1,否,中国,广东,100001,1002,2463,95
2022-03-09,这电话你一定要接！不是骗子！病毒“定型”最快16小时,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151231&idx=1&sn=982a53fdac1d1f99af7593fba02e61fb&chksm=8c4daac8bb3a23de5ff473c3f4e59751dd103752e2a7dae5dafa1c80ceea29635d3c2189e009&scene=27#wechat_redirect,希望在前方,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xRFzhlEBdRf8xt4JeqKHC0d02c1NGsSxn08Pj2aicFic3wsYcEwJj0ntibHsWHPgrCNhfiaRrfvxN7Sw/0?wx_fmt=jpeg,,否,1,否,中国,广东,100001,1305,3277,89
2022-03-09,深圳福田连发3通告！下沙社区调整为防范区,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151220&idx=2&sn=8bf63bdc4d66b829319fe18ce150be7c&chksm=8c4daac3bb3a23d5d11c9b45097cd4b83fd50fd761d036f0f75304f96fbfd65e6d551f2a8985&scene=27#wechat_redirect,靓仔靓女，上班了喂,深小卫,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xRFzhlEBdRf8xt4JeqKHC0u1XcKWv1vLMSbQvsFCN4iaHgO8ibnldah2KLRpB8afKlaZqJDNJmb2Ew/0?wx_fmt=jpeg,,否,2,否,中国,广东,100001,285,655,69
2022-03-09,3月8日深圳新增6例本土确诊病例，新增25例境外输入确诊病例和10例无症状感染者,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151220&idx=1&sn=98ab0290b81e46e995886d23e9a41cda&chksm=8c4daac3bb3a23d537456e1b51761f19b7a48b79a0f75953d7b1c0f1f3cc5c017818f5292ec4&scene=27#wechat_redirect,一个普通家长看到开学有望心花怒放,深小卫,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xRFzhlEBdRf8xt4JeqKHC0oCSrC9srPTGT7ib18vUFe9Hcwdfdo7IFhtneVeiajjvEnjAWgkTuTFkw/0?wx_fmt=jpeg,,否,1,否,中国,广东,100001,621,1385,100
2022-03-09,3月8日深圳在隔离观察的密接者中发现5例、在重点区域筛查中发现1例新增病例,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151178&idx=1&sn=d4d17f83a726f2398f0b8ecece3c8ee4&chksm=8c4daafdbb3a23eba0df1ac96e0c8e939937947a50a0ef16ab03966ee8001d10314dece31eda&scene=27#wechat_redirect,按时出场,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18wibql7icYmpYbibUBRZluFVWqoDH03Zth8TgJk3lMeOKqPyldRUuZRF2PkRhGXxiassWKFYvq68g6WBA/0?wx_fmt=jpeg,,否,1,否,中国,广东,100001,2477,6740,85
2022-03-08,通告！罗湖一地调整为低风险！相关区域解除封控、管控,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151157&idx=1&sn=0035dc007b51c1a2992f159983951c9e&chksm=8c4daa02bb3a2314cfd17f9726724a7890a3705595ee29b02868c0635f598e4075f060ddefc6&scene=27#wechat_redirect,接好运,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18wibql7icYmpYbibUBRZluFVWqZBKtcnwSs1sGC9Khwh5kakG54SE8O6jwmhrpyVbYqT4f0TLCxmICCQ/0?wx_fmt=jpeg,,否,1,否,中国,广东,100001,1146,3003,94
2022-03-08,“不是每一个女生，都活成了自己想要的样子”,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151142&idx=1&sn=ae4426dfb0173836a1dfb80401476f7f&chksm=8c4daa11bb3a230772c94c6340187ec4a6ad7e1dffa946273c63af348b61b23b589a48cde945&scene=27#wechat_redirect,独立女性，应该是什么样子？，，走夜路被跟踪时：不要害怕，勇敢反击？，，未成家被催婚时：打破偏见，不再将就？，，被质疑工作能力时：坚定梦想，证明自己？，，我们都期待：性别不会成为边界，每个人都能忠于内心，活成自己想要的样子。，，但现实？真的是这样吗？，，现实是：“逆袭”“实现自我”这些过度理想主义的期待，并没有发生在每一个人身上。，，现实是：大多数人依然在困境中期待：幸福可以自己选择，性别不会成为梦想的门槛，偏见不是质疑的理由。，，希望在被口号和鸡汤模糊的当下，女性的真实现状可以被正视。，，当然我们更希望，不仅仅是女性，每一个活在困境中的人都能被看见。，，制作：星呈传媒，出品：深圳卫健委,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18wibql7icYmpYbibUBRZluFVWq2lsCCV93xLOtJImNsTulH2WxQt1QSnbGyMWLjn0ia8g66LqqJnj4bTQ/0?wx_fmt=jpeg,,否,1,否,中国,广东,100001,11943,25019,0
2022-03-08,狠狠羡慕了！21170位姐妹收到了这份礼物！深圳3月九价HPV疫苗摇号出炉,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151141&idx=1&sn=ece578ec39e694289e38e1b002171e3c&chksm=8c4daa12bb3a2304c808d62020c6d8a95be822c63a30e6d06c618fee56183c17c79b5fcde759&scene=27#wechat_redirect,想起来就嘴角上扬,深小卫,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18wibql7icYmpYbibUBRZluFVWqyyaUpoIXVnrwQdxAdic49x6cwe7e2RPFSVbaUq3SljQibCNnxJdPnictA/0?wx_fmt=jpeg,,否,1,否,中国,广东,100001,654,1826,91
2022-03-08,深圳疫情多点散发划定三区是阻断传播有效办法,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151136&idx=2&sn=913175e6a62fbceba2a5b4b7d3b97663&chksm=8c4daa17bb3a23011cd841a9a31d4c1a101b7f8ee275ed577deabda8ffba70935bcf2d0341b6&scene=27#wechat_redirect,今天又学到了不少,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18wibql7icYmpYbibUBRZluFVWqFBticaiaxFHiaaEhxgoYaJHYHhUoWEjU13yfbXXgGEqABhKHv93OIiadRg/0?wx_fmt=jpeg,,否,2,否,中国,广东,100001,485,1535,22
2022-03-08,“如果没有疫情，我应该可以和女儿团聚”,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151136&idx=3&sn=342bd9cb8facb317dbc9da103b69183e&chksm=8c4daa17bb3a2301eb4be03c221a78a67a1db10bc6d6764722ab46cbc4c55ea4a3b23b5af600&scene=27#wechat_redirect,救护车的警笛声打破了宁静，你好奇地把头伸出窗外，忙得四脚朝天的工作人员中，几具娇弱的身躯惹人心疼。，，如果没有疫情，她们本该在做什么？，，陪父母孩子、买菜做饭？在讲台上讲课？在职场上尽显气场？，，不论原本是做什么，若无疫情，她们今天本该享受假期。，，但现实是：今天，对她们而言，仍是战斗的一天。，，“上次打3个小时电话，还是在谈恋爱的时候”，，“以前再忙还能倒个班，在家补个觉”，，抗疫是条是遥遥的路，而她们，是山野大雾里的灯。，，即使工作生活被迫停摆，依旧愿意点灯前行、照亮他人。，，只因她们同样热爱，你所爱的人间。，，一个有力量的女性，不必像个男人，愿不枉，愿勇往！，，来源：“深圳女声”公众号,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18wibql7icYmpYbibUBRZluFVWqKFNOILzbceF7bxC4JYgw0yHSKicBfl1n5AzXcFY8zTx47QVHA9Ld79A/0?wx_fmt=jpeg,,否,3,否,中国,广东,65836,339,947,0
2022-03-08,福田区连发4通告！涉及沙头、梅林、福保、香蜜湖街道,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151136&idx=1&sn=761932ea1d1e6c7363d8be9f6b1e88f4&chksm=8c4daa17bb3a2301fbf3199d5760416f0f4fc3ae6bc0bab7fc87c4f86a8135d380972325b410&scene=27#wechat_redirect,封面不接受反驳！,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18wibql7icYmpYbibUBRZluFVWqibSbiavhAJl7YgqAB7gBRwEELgR0ugdFtW5aRR7NYicSKpbIuekJ6Vn1w/0?wx_fmt=jpeg,,否,1,否,中国,广东,100001,869,2401,78
2022-03-08,3月7日深圳新增13例本土确诊病例，新增37例境外输入确诊病例和5例无症状感染者,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151056&idx=2&sn=138493c35955dca4d447501c6272a66a&chksm=8c4daa67bb3a237131525bab1e70efd7c84e6fb9313bde17ea9ae8bc70276d8c137ce624377d&scene=27#wechat_redirect,不行，我今天一定要花钱买开心,深小卫,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18wibql7icYmpYbibUBRZluFVWqQsyoUz6Rex1rxLExia6ukDEOzJOZe9ia9bC5Q9kqzSnIJEtofxB5MjoA/0?wx_fmt=jpeg,,否,2,否,中国,广东,100001,307,693,57
2022-03-08,深圳首次公布“三区”解封标准！孕产妇生娃“电话发我”,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652151056&idx=1&sn=45b0f3b9bd90415367b437401245f2f2&chksm=8c4daa67bb3a23719481f2611b66408429732a756d8eb20132589a810169656ab7ffcca23432&scene=27#wechat_redirect,人生得意须尽欢，莫使女神空对月,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18wibql7icYmpYbibUBRZluFVWqribvHgSeTNG3Qiaq9WDRLUxgx1r2GBx7UsicsiaKSaiaKyGLqGukBryvFAQ/0?wx_fmt=jpeg,,否,1,否,中国,广东,100001,1173,3211,81
2022-03-08,3月7日深圳在隔离观察的密接者中发现7例、在重点区域筛查中发现6例新增病例,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652150993&idx=1&sn=3837c5c3e9fb7e9b4bb4c1a411eff6a6&chksm=8c4daba6bb3a22b0a947b39f7a579b5ba7f03d94d75cf96bffe1f82594e2d7a25abccc1abebf&scene=27#wechat_redirect,珍惜那个爱吃醋的女孩，，她原本是爱吃肉的,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18yFfkr5KK2hRia962RtraRbjB0lB7TpheKto7nWRTq3uzWJhv5sibKNdybeaQ2RX0FUmkEaCeic83PzA/0?wx_fmt=jpeg,,否,1,否,中国,广东,100001,2439,6689,93
2022-03-07,罗湖通告！桂园街道解封鹿苑小区,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652150940&idx=1&sn=ca4891e22ccb7f7e4a35d97b584a4b0a&chksm=8c4dabebbb3a22fdcea2ab7e71a6aec994376ff8c3c9079cfd5671f73b2f01c152aff2cc5dd3&scene=27#wechat_redirect,今日喜事！,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18yFfkr5KK2hRia962RtraRbjSP4Cnwaf3lI9ibeDnWP8E9UzQ2ibibs73XL6RdTJBYibOpFKWtWKYcq4nw/0?wx_fmt=jpeg,,否,1,否,中国,广东,100001,902,2206,73
2022-03-07,水围村抓到一个偷渡的？深圳警方辟谣！,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652150932&idx=1&sn=80cecf26f656429bba2d536ad12db51c&chksm=8c4dabe3bb3a22f54a449161e9441fbae530e573e65ba75eda74b071b9667f195c781e0fb0fb&scene=27#wechat_redirect,瓜田之上你我他,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18yFfkr5KK2hRia962RtraRbjoB5tPOWvXTdUmzUkYEw9l0dPmicLPuQaTqCGm4AjLNFhK3yFMzpXukQ/0?wx_fmt=jpeg,,否,1,否,中国,广东,100001,1085,3039,98
