文章日期,文章标题,文章链接,文章简介,文章作者,文章封面,原文链接,是否原创,文章位置,阅读数,在看数,点赞数,留言数
2021-07-01,对毒瘤软件说「不」：macOS如何限制CPU占用,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247518337&idx=2&sn=b0afbcf1efe5d83100b6d81278f9ab9b&chksm=fdb37debcac4f4fd388bfa51a70926f0dd5b767b61c282350b6b2ca4da5dfd83bbf76e50e97e&scene=27#wechat_redirect,希望有一天大家都可以不遇到毒瘤软件。,去梦老婆,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRiaWHibCUPm8vYmI1XvabdBSXBkwvibNaCpRY5xd8FzvrnzRRSc6yrA43Ttd2Z1NSbHH72taxzgCFynw/0?wx_fmt=jpeg,https://mp.weixin.qq.com/mp/homepage?__biz=MzU4Mjg3MDAyMQ==&amp;hid=1&amp;sn=173eaf73203b69f932866189b3112485&amp;scene=25#wechat_redirect,是,2,8337,6,13,6
2021-07-01,遗珠之憾｜你可能错过了这3篇好文章,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247518337&idx=3&sn=b42253ba38dbae949f1f76d14b4e93e4&chksm=fdb37debcac4f4fd33d899920e0a2628984cb00cb0525f9a088992a284737e9fe9c15facf6c9&scene=27#wechat_redirect,不要错过这些「沧海遗珠」,,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRjSyicSWXRYMPLK2NRCqmqruq413NMnTIGpWasHMXW5t3aFL4NHnlQxfR45wxuOtS8IKkowiao5FFHQ/0?wx_fmt=jpeg,https://sspai.com/s/nqlq,否,3,2232,3,4,0
2021-07-01,我的桌面、EDC和日常生活，都用Notion梳理和记录,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247518337&idx=1&sn=ebc52725d173541eab19465b8aa2ab74&chksm=fdb37debcac4f4fd4548c5ea7c6fb14eaf7dcf8474c280572daa95e8e54f86333eb5dacf18fe&scene=27#wechat_redirect,你甚至可以用Notion来整理东西🌝,KM126,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRh4Fiaicpc62TLzRDGvPy2Gpjkib3kOvC6jp5sVvPRLD8rYiatqapbdYgVKNia4V9PIUoO24WzHcTfDtpQ/0?wx_fmt=jpeg,https://mp.weixin.qq.com/mp/homepage?__biz=MzU4Mjg3MDAyMQ==&amp;hid=1&amp;sn=173eaf73203b69f932866189b3112485&amp;scene=25#wechat_redirect,是,1,28499,38,128,47
2021-06-30,获得Apple、Google年度奖项，这款助眠App有点不一样：Loóna,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247518322&idx=2&sn=377b48979764631e2ec8fc1056c91d82&chksm=fdb37d18cac4f40ed5fd6ef4fa9a50978f41e6acce816db8aac75ec4377bcfbceeeaa6586766&scene=27#wechat_redirect,祝你睡个好觉,SpencerWoo,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRjVym0WzEXwFEfgBQ2ahWRBRHNiaGrQ4BZVianOib5Dwib4KA7JUsLAEfx5rLv6g7w8jheVYIAHSqmuVg/0?wx_fmt=jpeg,https://mp.weixin.qq.com/mp/homepage?__biz=MzU4Mjg3MDAyMQ==&amp;hid=1&amp;sn=173eaf73203b69f932866189b3112485&amp;scene=25#wechat_redirect,是,2,5339,2,3,6
2021-06-30,遗珠之憾｜你可能错过了这3篇好文章,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247518322&idx=3&sn=6bd016bca42c8c1eebefbaba1f722c4c&chksm=fdb37d18cac4f40ea9d060d36de9d7665930889441ef870942d8ae80e9ab150ecdd9d4fbff07&scene=27#wechat_redirect,不要错过这些「沧海遗珠」,,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRjSyicSWXRYMPLK2NRCqmqruq413NMnTIGpWasHMXW5t3aFL4NHnlQxfR45wxuOtS8IKkowiao5FFHQ/0?wx_fmt=jpeg,https://sspai.com/s/nqlq,否,3,1472,0,1,0
2021-06-30,让AI帮你剪视频，这个零门槛视频App让我的视频在朋友圈吸赞无数,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247518322&idx=1&sn=dcd86db97506313cfab4616875494abe&chksm=fdb37d18cac4f40ee4ed7398e2fbd44365deb62489b07533af39c8cf09823c843d0722a8b2f1&scene=27#wechat_redirect,对于普通人而言，Beatleap能够提供足够轻快简单的短视频制作过程，将美好分享给他人。,JohnHarrod,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRgwn5R5LSmia3ZosiaGIxMrnGbOem8XZGbmmJDDklmI6Hxf5s8bU2ZKfNicv3z9CuqYH8qTmBTRb5mqA/0?wx_fmt=jpeg,,是,1,12565,26,44,17
2021-06-29,亲爱的，我想跟你聊聊抑郁症这件「小事」,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247518257&idx=2&sn=09dc6b82f3545db3ccc5c9c29185f18c&chksm=fdb37d5bcac4f44d27e3e88738eb98ddad135add05666237c47d16458ad4015e946d20036185&scene=27#wechat_redirect,愿所有人都能被善意笼罩。,刀客特Leslie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRjVym0WzEXwFEfgBQ2ahWRBSANTVh43Sp3qkllg97em6icFxGJcXbNGncxIMts9icdxMLJL0CCXPn9A/0?wx_fmt=jpeg,https://mp.weixin.qq.com/mp/homepage?__biz=MzU4Mjg3MDAyMQ==&amp;hid=1&amp;sn=173eaf73203b69f932866189b3112485&amp;scene=25#wechat_redirect,是,2,6355,60,77,6
2021-06-29,遗珠之憾｜你可能错过了这3篇好文章,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247518257&idx=3&sn=9bd4bdf9489ff29f52c9e6c28c2781eb&chksm=fdb37d5bcac4f44d6b20ce3bdf8449cc8359846e15cdda4224f652de99ecfc4325299c91b2b3&scene=27#wechat_redirect,不要错过这些「沧海遗珠」,,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRjSyicSWXRYMPLK2NRCqmqruq413NMnTIGpWasHMXW5t3aFL4NHnlQxfR45wxuOtS8IKkowiao5FFHQ/0?wx_fmt=jpeg,https://sspai.com/s/nqlq,否,3,1569,1,3,0
2021-06-29,别再把App叫成「哎皮皮」了，互联网上这些「洋词」你都读对了吗？,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247518257&idx=1&sn=a56b007f8ba2ad4e7868433dfe136a40&chksm=fdb37d5bcac4f44d8de5a363a7ad65ceaa8b38e5889beae27c2ec7ab6a75498fc1136711eabe&scene=27#wechat_redirect,,lvwzhen,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRjVym0WzEXwFEfgBQ2ahWRBPdFPgs4zWeMBuKJwmCia2N85v3GhTY3h7UnT7iaqavMibAcrKdVPoib14g/0?wx_fmt=jpeg,https://mp.weixin.qq.com/mp/homepage?__biz=MzU4Mjg3MDAyMQ==&amp;hid=1&amp;sn=173eaf73203b69f932866189b3112485&amp;scene=25#wechat_redirect,是,1,36203,74,131,49
2021-06-28,有奖｜怎样买保险才不花冤枉钱？听听专业人士怎么说,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247518222&idx=2&sn=3cc606a5e1712407766a64a45b725951&chksm=fdb37d64cac4f4728c00fc8814fdfd5435f3dfd347ae29253560f4529cfd2e0d5d3642a921f7&scene=27#wechat_redirect,福利在文末喔🌝想为自己和家人买对保险，难度堪比做对高考数学中的排列组合题。在蚂蚁保的保险分类界面中，光是,数字工具组,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRiat2dRsz7LWI2TTv4u1icJ8XibZ1L1hb62ticiaGu6LvIkWsGe6mr8UbB5XJicK3du6XZFibOlAN5QFwOTQ/0?wx_fmt=jpeg,,是,2,1881,6,9,6
2021-06-28,遗珠之憾｜你可能错过了这3篇好文章,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247518222&idx=3&sn=004cc83ccabe4189c85e3463ad94b52e&chksm=fdb37d64cac4f47233d3c1ffe5c3d3bc82047077556ab3f8b9142871711c51304697f4320e34&scene=27#wechat_redirect,不要错过这些「沧海遗珠」,,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRjSyicSWXRYMPLK2NRCqmqruq413NMnTIGpWasHMXW5t3aFL4NHnlQxfR45wxuOtS8IKkowiao5FFHQ/0?wx_fmt=jpeg,https://sspai.com/s/nqlq,否,3,1513,0,2,0
2021-06-28,吃好喝好最重要，我买的这10+样东西开启了人生新篇章,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247518222&idx=1&sn=2582ca8355a435d9c60ec6a791ad8a34&chksm=fdb37d64cac4f4724a579d6c594f9c09e4f739b89194bdac6ace7934a037d78d1d8f75cef967&scene=27#wechat_redirect,嗯！买了厨具等于会做饭了,Irisleilei,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRhia3tIzJGibystGMZ5uEtQMur5Q2Y8ictxN0rgAPFicDYjgV9rAppwMZ26D7p9zJrJQ6tVE6uyBa5JyQ/0?wx_fmt=jpeg,https://mp.weixin.qq.com/mp/homepage?__biz=MzU4Mjg3MDAyMQ==&amp;hid=1&amp;sn=173eaf73203b69f932866189b3112485&amp;scene=25#wechat_redirect,是,1,19645,26,78,33
2021-06-27,遗珠之憾｜你可能错过了这3篇好文章,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247518122&idx=2&sn=4e2d6921f868789573ea92e8cb68f4ef&chksm=fdb372c0cac4fbd66c11134d404ea16ec26647a6c50b2c624e181ab96e5f2f091a345b039eb6&scene=27#wechat_redirect,不要错过这些「沧海遗珠」,,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRjSyicSWXRYMPLK2NRCqmqruq413NMnTIGpWasHMXW5t3aFL4NHnlQxfR45wxuOtS8IKkowiao5FFHQ/0?wx_fmt=jpeg,https://sspai.com/s/nqlq,否,2,3741,0,3,0
2021-06-27,自动换壁纸、加快充电速度……你也许不知道的5个iOS充电「隐藏操作」,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247518122&idx=1&sn=df2227094150a1465194f11748c2fe97&chksm=fdb372c0cac4fbd68e265496b4f192a978113169e0166198b73c402048fc9bc5769f7d18929a&scene=27#wechat_redirect,道理我都懂，所以Apple什么时候能给iPhone加大电池,JamesHopbourn,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRhia3tIzJGibystGMZ5uEtQMu9nVibfzia4R38zdlK7EqeqT4Lxlv4eZxBfgibeX1CicQ28oRTgtwfT8edg/0?wx_fmt=jpeg,https://mp.weixin.qq.com/mp/homepage?__biz=MzU4Mjg3MDAyMQ==&amp;hid=1&amp;sn=173eaf73203b69f932866189b3112485&amp;scene=25#wechat_redirect,是,1,21986,8,33,15
2021-06-26,送码｜帮你记住所有知识，一款充满「惊喜感」的笔记App：闪卡,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247518075&idx=2&sn=1944af7bac62b1c41da9f47a116eac51&chksm=fdb37211cac4fb07186d404f28fe8fce40401d354040035158645b2b98fc8af4c92665f0610c&scene=27#wechat_redirect,受编辑推荐得知了这样一款独立应用——闪卡,DerQi,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRiat2dRsz7LWI2TTv4u1icJ8XbvJ1ItpxMoRz1ychwVZ89Kb4fon5uepibLX5zEYJCkmM3XibIx563zibA/0?wx_fmt=jpeg,https://mp.weixin.qq.com/mp/homepage?__biz=MzU4Mjg3MDAyMQ==&amp;hid=1&amp;sn=173eaf73203b69f932866189b3112485&amp;scene=25#wechat_redirect,是,2,7531,6,11,15
2021-06-26,遗珠之憾｜你可能错过了这3篇好文章,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247518075&idx=3&sn=dff5058c203d6e92019b60a99bc0d9ec&chksm=fdb37211cac4fb07506f39ff3b7bdb44b26c21f7d0c1ae69b21f3a5aabf03af722728da37558&scene=27#wechat_redirect,不要错过这些「沧海遗珠」,,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRjSyicSWXRYMPLK2NRCqmqruq413NMnTIGpWasHMXW5t3aFL4NHnlQxfR45wxuOtS8IKkowiao5FFHQ/0?wx_fmt=jpeg,https://sspai.com/s/nqlq,否,3,1901,0,5,1
2021-06-26,定位尴尬、体验尚可……谈谈小米新耳机FlipbudsPro给我带来的惊喜与失望,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247518075&idx=1&sn=42a3df24793585ca445a66ab7d367ef5&chksm=fdb37211cac4fb07d3035927bf7a70e979c389799e74a46e1dbdbd28cf64577eaa70dbfe3823&scene=27#wechat_redirect,但至少它拯救了我的友谊🌝,tsuBench,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRhqw1dj1ItRKxG0opQfZDGmAmGLuicJhu7uAByiclr1oRw7ibPGVgfLkqC8pqqKzn20doooU5N8Oqy3w/0?wx_fmt=jpeg,https://mp.weixin.qq.com/mp/homepage?__biz=MzU4Mjg3MDAyMQ==&amp;hid=1&amp;sn=173eaf73203b69f932866189b3112485&amp;scene=25#wechat_redirect,是,1,15156,7,20,29
2021-06-25,许多人吹捧的人体工学键盘，到底是「手腕救星」还「智商税」？,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247518054&idx=2&sn=1991746ff9a337f370db791aa058c7f0&chksm=fdb3720ccac4fb1a03f86d23672581f8cd396266a38470e57301460ab60b6062d20a492c62c4&scene=27#wechat_redirect,希望这篇文章能帮你找到适合自己的键盘，改善工作条件。,北鸮,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRjSyicSWXRYMPLK2NRCqmqruzMQhV4No742ia4cQXdVDiaXP6I0YIXQibmaH9FkBt2ELCl4ngRc2w6ZMQ/0?wx_fmt=jpeg,https://mp.weixin.qq.com/mp/homepage?__biz=MzU4Mjg3MDAyMQ==&amp;hid=1&amp;sn=173eaf73203b69f932866189b3112485&amp;scene=25#wechat_redirect,是,2,7029,4,12,6
2021-06-25,遗珠之憾｜你可能错过了这3篇好文章,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247518054&idx=3&sn=080eab1893d31f085a843c51946a968f&chksm=fdb3720ccac4fb1a6cb8dd753515177738c7effc38a41c2ef6b1010789dc351b7963dcb282b5&scene=27#wechat_redirect,不要错过这些「沧海遗珠」,,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRjSyicSWXRYMPLK2NRCqmqruq413NMnTIGpWasHMXW5t3aFL4NHnlQxfR45wxuOtS8IKkowiao5FFHQ/0?wx_fmt=jpeg,https://sspai.com/s/nqlq,否,3,1972,1,6,0
2021-06-25,Windows11来了：「果里果气」的新设计、支持运行Android应用，还有7个新功能,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247518054&idx=1&sn=535e42b4d02654ea82924da4db3c522a&chksm=fdb3720ccac4fb1a62a7ad9e4d5e55ab30987ed555812395198db64af61446e2c3e0cee5e297&scene=27#wechat_redirect,「最后一代Windows」的下一代来了🌝,Clyde,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRiat2dRsz7LWI2TTv4u1icJ8XjOeoD5tCoZtyB34BwenOCG92hfdRutOa6dakEfxSuSSHic1XFeNpictA/0?wx_fmt=jpeg,https://mp.weixin.qq.com/mp/homepage?__biz=MzU4Mjg3MDAyMQ==&amp;hid=1&amp;sn=173eaf73203b69f932866189b3112485&amp;scene=25#wechat_redirect,是,1,25639,32,50,48
2021-06-24,想要快速学习新的领域，我从搭建「知识框架」开始做起,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247517911&idx=2&sn=9e2abfb34520965b7a840800ca4a9a20&chksm=fdb373bdcac4faab57b2e81cfbe85184aba11d7266a999640b03e52659fdef27fd02e6b9238b&scene=27#wechat_redirect,收藏就等于学会了🌝,HannahSuu,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRhqw1dj1ItRKxG0opQfZDGmgtyNDEABWLpjlicS2Cic4wwOGnJXfceOiaWbXGn1fiaDgGVT7oF4PXMdvw/0?wx_fmt=jpeg,https://mp.weixin.qq.com/mp/homepage?__biz=MzU4Mjg3MDAyMQ==&amp;hid=1&amp;sn=173eaf73203b69f932866189b3112485&amp;scene=25#wechat_redirect,否,2,6289,11,30,0
2021-06-24,哎呀，被你发现了！送你一份这个夏天的「热」门影视清单,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247517911&idx=3&sn=2c53237e4e55230180956041b1029b22&chksm=fdb373bdcac4faabae7a6905543afa429c9d2fb78fef740e4e7ed52d22efd90264695aae1ca5&scene=27#wechat_redirect,谢邀，看完我已经热死了。,少数派编辑部,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRiaVElKJd6l1MgVumSv7CaHCNyKWm3V86Bib2DlB7pjAtichmA3ic9wb3HicZhChsicw60xzHwDeOfc9Zxw/0?wx_fmt=jpeg,https://mp.weixin.qq.com/mp/homepage?__biz=MzU4Mjg3MDAyMQ==&amp;hid=1&amp;sn=173eaf73203b69f932866189b3112485&amp;scene=25#wechat_redirect,是,3,1968,2,6,2
2021-06-24,遗珠之憾｜你可能错过了这3篇好文章,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247517911&idx=4&sn=b5c0347142989e24aae708efa0158dc4&chksm=fdb373bdcac4faab951414abaaa92b1ee256bb5232fe450c044c474c3f62b39449f1360aa38d&scene=27#wechat_redirect,不要错过这些「沧海遗珠」,,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRjSyicSWXRYMPLK2NRCqmqruq413NMnTIGpWasHMXW5t3aFL4NHnlQxfR45wxuOtS8IKkowiao5FFHQ/0?wx_fmt=jpeg,https://sspai.com/s/nqlq,否,4,1738,2,4,0
2021-06-24,WWDC发布会上，Apple没告诉你的10+个新功能,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247517911&idx=1&sn=9ad57293db02215706dca2f87ab780d7&chksm=fdb373bdcac4faab792da3b9989c08cfd73293e26865474951d3456dfc4740fd9a5b9287a78b&scene=27#wechat_redirect,Apple的发布会回顾，总是比发布会本身还精彩,Vanilla,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRgTmsHu2JrnicYWQ9UZL7b0xQFI5pe93cc5icXPHBtaQCoFicuogPHtIniazQ9mkDJBaglCibEYgPo3SSQ/0?wx_fmt=jpeg,https://mp.weixin.qq.com/mp/homepage?__biz=MzU4Mjg3MDAyMQ==&amp;hid=1&amp;sn=173eaf73203b69f932866189b3112485&amp;scene=25#wechat_redirect,是,1,21717,10,23,16
2021-06-23,人人都能表达创意的专业课程：TodayatApple创想营开学了,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247517832&idx=2&sn=c34c915e6275e2574c1f50eb0afab32d&chksm=fdb373e2cac4faf4550755829509ac54804d88df099b03f5164b3089ca09e18eeb9cb3367f59&scene=27#wechat_redirect,今天，我们都是「青年打工者」🌝,waychane,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRhqw1dj1ItRKxG0opQfZDGmjnHmFPEJibBcPW6A6Wsb06j4ic0rTicgpe90h6xySMYS7MoyCuYiceJKnA/0?wx_fmt=jpeg,https://mp.weixin.qq.com/mp/homepage?__biz=MzU4Mjg3MDAyMQ==&amp;hid=1&amp;sn=173eaf73203b69f932866189b3112485&amp;scene=25#wechat_redirect,是,2,2870,9,12,0
2021-06-23,人人都在用的Microsoft365，你可以比别人用得更有效率,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247517832&idx=3&sn=f41b9d3a32f53eb09a31f49471f2c163&chksm=fdb373e2cac4faf454bdfe85f8566c312e354217b6d3b4ca0b04e8a0bc91ce458a9bc3d38ee2&scene=27#wechat_redirect,我们为你准备了少数派Microsoft365工具升值包。,数字工具组,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRj8NrSvhQUEuOT39YtctibwxYe1uF6xu1ne5tl3E9jAXPOmph4UBjAXFG2XHwWPBsHOB7eHZ8zOQXg/0?wx_fmt=jpeg,https://sspai.com/page/microsoft365,是,3,4286,2,4,4
2021-06-23,帮你选出最好用的翻译App：Google翻译、Apple翻译、DeepL、有道、百度,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247517832&idx=1&sn=6ab97fdd56480a78d2530264c87cbfb4&chksm=fdb373e2cac4faf464798b67af516b2380a38e949a08c8c5eb3d965756eb41221e78027bb357&scene=27#wechat_redirect,哪个才是最适合你的翻译App？,Kostya,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRgChArpey6blV8rLou36bykK46Um2PPnnTbD7KcJqnVbMPn8AkM0cyv4KI6mqa0gbj7hsPxxRibPuw/0?wx_fmt=jpeg,https://mp.weixin.qq.com/mp/homepage?__biz=MzU4Mjg3MDAyMQ==&amp;hid=1&amp;sn=173eaf73203b69f932866189b3112485&amp;scene=25#wechat_redirect,是,1,18844,26,27,42
2021-06-22,一次无聊的系统换代？3个关键词带你看懂macOSMonterey,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247517815&idx=2&sn=15e1c6f7edbdddb4599aede01f163a6d&chksm=fdb3731dcac4fa0b9a22153c153a208468626b91f043cd9960e1a264b8c714a9adb2c37f861b&scene=27#wechat_redirect,我们将通过三个关键词，带你深度理解macOSMonterey各项功能背后的含义。,数字工具组,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRgChArpey6blV8rLou36byk3aGojWvjfSEskVzf5J4SKQb8LV2wYg4kPFDczibIDUnKRyiaxlTDJ90A/0?wx_fmt=jpeg,,是,2,9296,2,5,6
2021-06-22,探秘少数派办公环境：我们最近都在用这9个好用的键盘、鼠标,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247517815&idx=1&sn=d9b37e89889490a717ac3caef44661ab&chksm=fdb3731dcac4fa0b88afe3a1ea88002d2423febec69a7aee265ee5f3860dee9b6d9e527b907d&scene=27#wechat_redirect,这次我们邀请了六位同事，来分享一下他们最近在使用什么键鼠外设——进来感受我们的办公气息！,少数派编辑部,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRgChArpey6blV8rLou36bykJEzagmxbMWNJc3sSUrYD6mmLPwicwwgQPlWicMqrHVndFvia8BmCwAKjg/0?wx_fmt=jpeg,https://mp.weixin.qq.com/mp/homepage?__biz=MzU4Mjg3MDAyMQ==&amp;hid=1&amp;sn=173eaf73203b69f932866189b3112485&amp;scene=25#wechat_redirect,是,1,26716,9,19,36
2021-06-21,全新的watchOS8能不能让你的AppleWatch脱离iPhone？,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247517750&idx=2&sn=b3185f06e819735a297bb1925ab1419d&chksm=fdb3735ccac4fa4a29b9ea644ff90b218f8e7ec83b07330cccea402f6a2f2859016a7d1c1ce9&scene=27#wechat_redirect,如果你只有一台AppleWatch，还是先别升级了🌝,Tp,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRgChArpey6blV8rLou36byksZeplQqiaZeR184wo3ksvwySwQrIDIF9V5t2OjFuWYjqgYzSBxRtSXw/0?wx_fmt=jpeg,https://mp.weixin.qq.com/mp/homepage?__biz=MzU4Mjg3MDAyMQ==&amp;hid=1&amp;sn=173eaf73203b69f932866189b3112485&amp;scene=25#wechat_redirect,是,2,11564,8,10,10
2021-06-21,Windows11上手体验：不仅仅是「换皮」，还有这6个值得关注的细节,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247517750&idx=1&sn=751e47c7440b63cae73a793709b07f26&chksm=fdb3735ccac4fa4a1dd5275336e8660978471c1fd1aa2f9c2b8428409b41ebd310982c0d9936&scene=27#wechat_redirect,Windows10到底还是不是「最后一代Windows」,化学心情下2,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRgChArpey6blV8rLou36bykxNAUUosNsKVelXJT2e418SflNaMwzHhp7UicZ59opwXlJbaMH42yoXQ/0?wx_fmt=jpeg,https://mp.weixin.qq.com/mp/homepage?__biz=MzU4Mjg3MDAyMQ==&amp;hid=1&amp;sn=173eaf73203b69f932866189b3112485&amp;scene=25#wechat_redirect,是,1,29312,26,38,34
2021-06-20,我们最近又买了这6件好用的东西,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247517684&idx=1&sn=f541bf304e8a392ef13c9077eb09c962&chksm=fdb3709ecac4f98882400a662a66900a5c1b0fd96d7f579d3e93c4ab9b7dbc35e8de7fadd381&scene=27#wechat_redirect,RedmiK40Pro+、SONYWH-1000XM4降噪耳机、米家智能开关……,少数派编辑部,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRiaqw05mZx56KiaXxld3Jhfju9vQ6CWs8MrILXRAr030F9m2bvtk1icujHBXGj6Hk8t9NJaLTvYNUhPA/0?wx_fmt=jpeg,https://mp.weixin.qq.com/mp/homepage?__biz=MzU4Mjg3MDAyMQ==&amp;hid=1&amp;sn=173eaf73203b69f932866189b3112485&amp;scene=25#wechat_redirect,是,1,39731,5,28,20
2021-06-19,有奖｜自从有了这个PPT神器，我总能比同事更早下班,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247517652&idx=2&sn=6b7172d542ae758c712a9a915f001a54&chksm=fdb370becac4f9a8a0aedcd0a3d97f0d350eb6b332122fe77bfcfa9c12e129096532cfc601c7&scene=27#wechat_redirect,福利在文末喔🌝论你是在国企、外企或是私企等机构工作，还在身处销售、技术或是设计等岗位，有一件事是逃不掉躲,数字工具组,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRgGp2TVQnwn2gN8tXUlNemO4ZolSpFozfLviceNiazxNMEILIKvgzOxw6kVBsad7yE9X6mfNtS2f5kQ/0?wx_fmt=jpeg,,是,2,4069,2,5,21
2021-06-19,手机能不能替代相机？谈谈无处不在的「计算摄影」怎么拯救你拍的照片,http://mp.weixin.qq.com/s?__biz=MzU4Mjg3MDAyMQ==&mid=2247517652&idx=1&sn=f10fce7f368cf7e9f70aa0bbc535feed&chksm=fdb370becac4f9a8861257d1bc02e72fde29e1db8299f94d650f6b60a6075fffb0f796a8175b&scene=27#wechat_redirect,看完我才发现，原来我拍照丑真的不能赖手机……,Xenogeneic,http://mmbiz.qpic.cn/sz_mmbiz_jpg/oylw20gGnRiaFMa46ficg9qf9lbysaBDWpj4UT4L497TIcBib2QSKhasoUk3XrUxiaH8XGl7dNVnzQzLwBJhWZ1H8g/0?wx_fmt=jpeg,https://mp.weixin.qq.com/mp/homepage?__biz=MzU4Mjg3MDAyMQ==&amp;hid=1&amp;sn=173eaf73203b69f932866189b3112485&amp;scene=25#wechat_redirect,是,1,9276,15,24,12
